Loss
1.9198838
1.9211513
1.4975185
1.4760858
1.4902971
1.2852376
1.2881626
1.2844987
1.1930795
1.1239263
1.1045924
1.0845194
1.0515692
1.0354507
1.0350732
1.0313832
1.0101738
1.0088841
1.0215127
0.9829172
1.0058007
0.9608947
0.97481513
0.95282495
0.9682309
0.9400416
0.93447685
0.93520135
0.9202808
0.92623466
0.91191494
0.90299964
0.90406597
0.8988862
0.894813
0.89817125
0.8829329
0.87967044
0.87116057
0.8635424
0.8594245
0.85994375
0.8578755
0.85245246
0.84276
0.8424171
0.8382586
0.83012533
0.83128864
0.8191948
0.82226574
0.81496924
0.8120999
0.8061346
0.80187994
0.7968567
0.7912678
0.7829667
0.7746287
0.7730697
0.7689451
0.76158106
0.75864685
0.750456
0.75293267
0.7800944
0.86682534
0.7609434
0.8413907
0.7405918
0.7724254
0.77858716
0.73672575
0.7523167
0.7556203
0.71018815
0.72405505
0.72660774
0.69981724
0.71388185
0.69497156
0.69543195
0.68914634
0.66833866
0.672189
0.6621099
0.66087526
0.64805514
0.6492767
0.63623214
0.62747794
0.6334441
0.6187891
0.60336286
0.6093871
0.59870714
0.59329635
0.59362054
0.580973
0.5837461
0.5690658
0.5584016
0.5680056
0.5632808
0.54454845
0.5470463
0.5390517
0.51985097
0.5324862
0.5143002
0.49642912
0.5098402
0.49875277
0.47708514
0.4836783
0.47975463
0.47642416
0.47114193
0.4750433
0.4878536
0.48283124
0.4509002
0.46197242
0.44597843
0.43706104
0.4400119
0.40976813
0.4231698
0.40956146
0.41331565
0.41349006
0.3917825
0.39614064
0.41620642
0.38367128
0.38994437
0.37434772
0.37392566
0.35798937
0.35036466
0.35468906
0.34117877
0.34526473
0.35326067
0.34372792
0.33277243
0.32352048
0.32959768
0.32527888
0.30931702
0.31825125
0.30252826
0.3119602
0.30118415
0.29379463
0.28564823
0.29093117
0.2784283
0.26920348
0.27044663
0.27526784
0.27690545
0.27220252
0.25886694
0.2534933
0.25391424
0.25582665
0.24481721
0.2343654
0.25226176
0.23145902
0.22656986
0.23493424
0.22954516
0.23146114
0.20711827
0.21669628
0.2162561
0.2103359
0.19876462
0.20072049
0.20230338
0.19592272
0.19804928
0.20049456
0.19559333
0.18645422
0.18623936
0.17957132
0.18653144
0.19174151
0.1691621
0.17510079
0.18186645
0.16087194
0.1681774
0.16162603
0.16605642
0.15523988
0.15875056
0.15422632
0.1545672
0.14924872
0.1430498
0.15765193
0.14072673
0.14807342
0.13540883
0.13592847
0.1438264
0.13778414
0.1372899
0.135182
0.13148645
0.13178939
0.12680537
0.13737842
0.12109455
0.12119722
0.12780827
0.10465329
0.11301689
0.11415058
0.11233178
0.124951206
0.121268824
0.11712905
0.11519562
0.11056562
0.11161585
0.11005647
0.112846226
0.09101299
0.11381315
0.105432175
0.1054338
0.1060618
0.10166801
0.096153036
0.09904021
0.10313245
0.09988383
0.095493674
0.09748373
0.09522794
0.09344871
0.09294626
0.08080233
0.088555545
0.08765108
0.08922799
0.100122266
0.10056342
0.08072119
0.08725508
0.079651035
0.08726245
0.093171395
0.081547864
0.091944925
0.07832842
0.0854943
0.08134654
0.0834043
0.07938585
0.0721893
0.08002699
0.07141898
0.067136966
0.06736505
0.06914772
0.06899624
0.067772456
0.0674494
0.07251292
0.07148339
0.07106789
0.06079135
0.06390864
0.06518479
0.0571458
0.062097717
0.06270288
0.06520194
0.060481198
0.062019408
0.06428703
0.059392683
0.06801568
0.059048105
0.0553894
0.054457106
0.06352428
0.052189052
0.053737413
0.05318257
0.052740593
0.056641277
0.056738712
0.055389524
0.047123894
0.05518186
0.051987264
0.05294594
0.05186097
0.062390722
0.05864841
0.04911942
0.056272652
0.04733551
0.047660757
0.046367172
0.049441397
0.04820744
0.047704764
0.05620663
0.05348705
0.04205546
0.050850585
0.04480458
0.043626383
0.041794773
0.04878284
0.046239287
0.052359592
0.05072537
0.048761122
0.051625587
0.041568626
0.044868745
0.043743756
0.046401333
0.042601667
0.046233386
0.040728424
0.0394451
0.041212317
0.0385304
0.033741485
0.03788479
0.04024646
0.04242753
0.03930017
0.039425008
0.046376675
0.036534853
0.040150072
0.03652459
0.039768174
0.03837027
0.04524219
0.03563985
0.040290006
0.040159564
0.03792825
0.042935673
0.041711017
0.03177118
0.03262757
0.036360566
0.03712885
0.03384876
0.03557334
0.031263907
0.03702161
0.030231256
0.033128064
0.034650844
0.035312604
0.031601254
0.03545855
0.028424626
0.032211993
0.032323793
0.035778698
0.03046251
0.03258714
0.034340445
0.034200527
0.03530984
0.034831423
0.039124712
0.03382013
0.030838946
0.032999903
0.029641181
0.03177517
0.031857423
0.03420993
0.033175357
0.03647373
0.03031031
0.035578266
0.02918124
0.040126108
0.032698475
0.036850713
0.030009683
0.030396441
0.03249577
0.032611564
0.03300284
0.031152606
0.030133847
0.025885321
0.025665296
0.02953304
0.027213845
0.027886616
0.027668063
0.032949407
0.024674088
0.029327147
0.025837187
0.02956063
0.027186438
0.027286766
0.029590327
0.029828569
0.030207971
0.027346605
0.0270562
0.03143676
0.023213511
0.02207869
0.027139265
0.030460319
0.03052351
0.019741101
0.026421905
0.026533894
0.02654829
0.026878487
0.022234678
0.028369814
0.024596509
0.025463367
0.025142163
0.027780846
0.026022295
0.021867456
0.021101143
0.026136259
0.023551691
0.023887627
0.029528642
0.020001344
0.023904495
0.024774274
0.025981983
0.037503764
0.026916781
0.025999391
0.019600552
0.027641876
0.024625434
0.027394576
0.0272868
0.029284317
0.028835267
0.026774224
0.028007904
0.02608282
0.020506686
0.021762745
0.024741804
0.021226138
0.020304803
0.023916561
0.022002466
0.02547769
0.020143185
0.021174284
0.024179194
0.018502088
0.02812795
0.019647812
0.019771243
0.026280615
0.022931073
0.018536545
0.024125425
0.01974052
0.027649336
0.020320473
0.021437528
0.020907946
0.023419278
0.018654864
0.02120365
0.021833733
0.0190579
0.01758537
0.019567972
0.020602971
0.019533925
0.015109906
0.015983034
0.016273892
0.021765368
0.014647321
0.019279936
0.017865982
0.02009095
0.018494725
0.017183948
0.016465502
0.019012857
0.016343702
0.017010443
0.014856134
0.017564537
0.01592504
0.016538613
0.017290426
0.018696677
0.018738205
0.015683461
0.01868094
0.01626453
0.01728804
0.013508348
0.015608807
0.014011758
0.01594347
0.01712623
0.015221997
0.0149489995
0.016860947
0.015964948
0.012504773
0.015502624
0.018075729
0.0159032
0.014455437
0.013210442
0.014476951
0.016848998
0.012792878
0.015712049
0.014078607
0.014821438
0.017242592
0.014002108
0.014280338
0.013964678
0.014013008
0.012616923
